,0,1,2,3,4,5,6
2585,0.0,0.0,1.0,0.0,27-10-06,22:15,101
11670,0.0,1.0,0.0,0.0,30-10-06,13:30,146
378,0.0,0.0,1.0,0.0,04-10-06,22:30,113
3719,1.0,0.0,0.0,0.0,08-10-06,17:45,136
3253,1.0,0.0,0.0,0.0,03-10-06,21:15,66
4986,1.0,0.0,0.0,0.0,21-10-06,22:30,31
7212,0.0,0.0,0.0,1.0,14-10-06,3:00,16
4015,1.0,0.0,0.0,0.0,11-10-06,19:45,113
1218,0.0,0.0,1.0,0.0,13-10-06,16:30,314
9755,0.0,1.0,0.0,0.0,10-10-06,14:45,184
5475,1.0,0.0,0.0,0.0,27-10-06,0:45,8
6085,0.0,0.0,0.0,1.0,02-10-06,9:15,265
8050,0.0,0.0,0.0,1.0,22-10-06,20:30,107
11223,0.0,1.0,0.0,0.0,25-10-06,21:45,89
579,0.0,0.0,1.0,0.0,07-10-06,0:45,45
3827,1.0,0.0,0.0,0.0,09-10-06,20:45,52
4579,1.0,0.0,0.0,0.0,17-10-06,16:45,168
6552,0.0,0.0,0.0,1.0,07-10-06,6:00,37
7222,0.0,0.0,0.0,1.0,14-10-06,5:30,23
2524,0.0,0.0,1.0,0.0,27-10-06,7:00,289
9174,0.0,1.0,0.0,0.0,03-10-06,13:30,175
5609,1.0,0.0,0.0,0.0,28-10-06,10:15,175
3930,1.0,0.0,0.0,0.0,10-10-06,22:30,35
6105,0.0,0.0,0.0,1.0,02-10-06,14:15,276
7039,0.0,0.0,0.0,1.0,12-10-06,7:45,329
4520,1.0,0.0,0.0,0.0,17-10-06,2:00,1
955,0.0,0.0,1.0,0.0,10-10-06,22:45,103
5225,1.0,0.0,0.0,0.0,24-10-06,10:15,125
5556,1.0,0.0,0.0,0.0,27-10-06,21:00,70
7483,0.0,0.0,0.0,1.0,16-10-06,22:45,69
487,0.0,0.0,1.0,0.0,06-10-06,1:45,18
1569,0.0,0.0,1.0,0.0,17-10-06,8:15,414
3239,1.0,0.0,0.0,0.0,03-10-06,17:45,171
5888,1.0,0.0,0.0,0.0,31-10-06,8:00,279
8012,0.0,0.0,0.0,1.0,22-10-06,11:00,228
2648,0.0,0.0,1.0,0.0,28-10-06,14:00,394
10994,0.0,1.0,0.0,0.0,23-10-06,12:30,149
6764,0.0,0.0,0.0,1.0,09-10-06,11:00,196
8908,0.0,0.0,0.0,1.0,31-10-06,19:00,224
8766,0.0,0.0,0.0,1.0,30-10-06,7:30,245
5694,1.0,0.0,0.0,0.0,29-10-06,7:30,33
3558,1.0,0.0,0.0,0.0,07-10-06,1:30,12
6997,0.0,0.0,0.0,1.0,11-10-06,21:15,141
8160,0.0,0.0,0.0,1.0,24-10-06,0:00,35
10047,0.0,1.0,0.0,0.0,13-10-06,15:45,305
7488,0.0,0.0,0.0,1.0,17-10-06,0:00,27
4297,1.0,0.0,0.0,0.0,14-10-06,18:15,150
9901,0.0,1.0,0.0,0.0,12-10-06,3:15,3
11131,0.0,1.0,0.0,0.0,24-10-06,22:45,45
2662,0.0,0.0,1.0,0.0,28-10-06,17:30,271
1829,0.0,0.0,1.0,0.0,20-10-06,1:15,13
1984,0.0,0.0,1.0,0.0,21-10-06,16:00,274
11442,0.0,1.0,0.0,0.0,28-10-06,4:30,6
10569,0.0,1.0,0.0,0.0,19-10-06,2:15,6
4688,1.0,0.0,0.0,0.0,18-10-06,20:00,84
1543,0.0,0.0,1.0,0.0,17-10-06,1:45,11
1501,0.0,0.0,1.0,0.0,16-10-06,15:15,286
8315,0.0,0.0,0.0,1.0,25-10-06,14:45,344
8952,0.0,1.0,0.0,0.0,01-10-06,6:00,10
11283,0.0,1.0,0.0,0.0,26-10-06,12:45,175
7001,0.0,0.0,0.0,1.0,11-10-06,22:15,147
6648,0.0,0.0,0.0,1.0,08-10-06,6:00,25
8681,0.0,0.0,0.0,1.0,29-10-06,10:15,163
1328,0.0,0.0,1.0,0.0,14-10-06,20:00,154
4121,1.0,0.0,0.0,0.0,12-10-06,22:15,42
477,0.0,0.0,1.0,0.0,05-10-06,23:15,55
7635,0.0,0.0,0.0,1.0,18-10-06,12:45,236
1495,0.0,0.0,1.0,0.0,16-10-06,13:45,297
6024,0.0,0.0,0.0,1.0,01-10-06,18:00,279
2731,0.0,0.0,1.0,0.0,29-10-06,10:45,272
521,0.0,0.0,1.0,0.0,06-10-06,10:15,310
651,0.0,0.0,1.0,0.0,07-10-06,18:45,244
2759,0.0,0.0,1.0,0.0,29-10-06,17:45,233
4592,1.0,0.0,0.0,0.0,17-10-06,20:00,84
6455,0.0,0.0,0.0,1.0,06-10-06,5:45,57
7112,0.0,0.0,0.0,1.0,13-10-06,2:00,16
9819,0.0,1.0,0.0,0.0,11-10-06,6:45,72
8694,0.0,0.0,0.0,1.0,29-10-06,13:30,263
6718,0.0,0.0,0.0,1.0,08-10-06,23:30,34
1172,0.0,0.0,1.0,0.0,13-10-06,5:00,17
8896,0.0,0.0,0.0,1.0,31-10-06,16:00,395
9707,0.0,1.0,0.0,0.0,10-10-06,2:45,1
10283,0.0,1.0,0.0,0.0,16-10-06,2:45,4
9712,0.0,1.0,0.0,0.0,10-10-06,4:00,2
6098,0.0,0.0,0.0,1.0,02-10-06,12:30,218
9347,0.0,1.0,0.0,0.0,06-10-06,8:45,223
9285,0.0,1.0,0.0,0.0,05-10-06,17:15,365
1961,0.0,0.0,1.0,0.0,21-10-06,10:15,325
4148,1.0,0.0,0.0,0.0,13-10-06,5:00,15
4296,1.0,0.0,0.0,0.0,14-10-06,18:00,162
3858,1.0,0.0,0.0,0.0,10-10-06,4:30,10
9462,0.0,1.0,0.0,0.0,07-10-06,13:30,205
11364,0.0,1.0,0.0,0.0,27-10-06,9:00,173
565,0.0,0.0,1.0,0.0,06-10-06,21:15,152
3448,1.0,0.0,0.0,0.0,05-10-06,22:00,64
3873,1.0,0.0,0.0,0.0,10-10-06,8:15,239
11743,0.0,1.0,0.0,0.0,31-10-06,7:45,212
2085,0.0,0.0,1.0,0.0,22-10-06,17:15,287
4691,1.0,0.0,0.0,0.0,18-10-06,20:45,60
7950,0.0,0.0,0.0,1.0,21-10-06,19:30,190
1136,0.0,0.0,1.0,0.0,12-10-06,20:00,191
10814,0.0,1.0,0.0,0.0,21-10-06,15:30,194
8164,0.0,0.0,0.0,1.0,24-10-06,1:00,8
6041,0.0,0.0,0.0,1.0,01-10-06,22:15,82
11033,0.0,1.0,0.0,0.0,23-10-06,22:15,45
2062,0.0,0.0,1.0,0.0,22-10-06,11:30,291
7100,0.0,0.0,0.0,1.0,12-10-06,23:00,108
8563,0.0,0.0,0.0,1.0,28-10-06,4:45,7
2819,0.0,0.0,1.0,0.0,30-10-06,8:45,375
10155,0.0,1.0,0.0,0.0,14-10-06,18:45,143
10926,0.0,1.0,0.0,0.0,22-10-06,19:30,95
11239,0.0,1.0,0.0,0.0,26-10-06,1:45,8
9725,0.0,1.0,0.0,0.0,10-10-06,7:15,106
8435,0.0,0.0,0.0,1.0,26-10-06,20:45,182
10642,0.0,1.0,0.0,0.0,19-10-06,20:30,95
8941,0.0,1.0,0.0,0.0,01-10-06,3:15,14
8213,0.0,0.0,0.0,1.0,24-10-06,13:15,263
713,0.0,0.0,1.0,0.0,08-10-06,10:15,255
8815,0.0,0.0,0.0,1.0,30-10-06,19:45,191
7306,0.0,0.0,0.0,1.0,15-10-06,2:30,35
7688,0.0,0.0,0.0,1.0,19-10-06,2:00,10
5670,1.0,0.0,0.0,0.0,29-10-06,1:30,17
7643,0.0,0.0,0.0,1.0,18-10-06,14:45,314
11097,0.0,1.0,0.0,0.0,24-10-06,14:15,159
3657,1.0,0.0,0.0,0.0,08-10-06,2:15,15
3959,1.0,0.0,0.0,0.0,11-10-06,5:45,53
1997,0.0,0.0,1.0,0.0,21-10-06,19:15,205
3884,1.0,0.0,0.0,0.0,10-10-06,11:00,135
1529,0.0,0.0,1.0,0.0,16-10-06,22:15,107
1143,0.0,0.0,1.0,0.0,12-10-06,21:45,117
6886,0.0,0.0,0.0,1.0,10-10-06,17:30,385
11149,0.0,1.0,0.0,0.0,25-10-06,3:15,2
1334,0.0,0.0,1.0,0.0,14-10-06,21:30,107
1399,0.0,0.0,1.0,0.0,15-10-06,13:45,318
1156,0.0,0.0,1.0,0.0,13-10-06,1:00,14
7550,0.0,0.0,0.0,1.0,17-10-06,15:30,344
5148,1.0,0.0,0.0,0.0,23-10-06,15:00,137
8134,0.0,0.0,0.0,1.0,23-10-06,17:30,376
11452,0.0,1.0,0.0,0.0,28-10-06,7:00,29
7029,0.0,0.0,0.0,1.0,12-10-06,5:15,26
7356,0.0,0.0,0.0,1.0,15-10-06,15:00,303
11516,0.0,1.0,0.0,0.0,28-10-06,23:00,56
3051,1.0,0.0,0.0,0.0,01-10-06,18:45,96
6900,0.0,0.0,0.0,1.0,10-10-06,21:00,155
2836,0.0,0.0,1.0,0.0,30-10-06,13:00,251
1554,0.0,0.0,1.0,0.0,17-10-06,4:30,15
640,0.0,0.0,1.0,0.0,07-10-06,16:00,285
2767,0.0,0.0,1.0,0.0,29-10-06,19:45,155
1414,0.0,0.0,1.0,0.0,15-10-06,17:30,247
4000,1.0,0.0,0.0,0.0,11-10-06,16:00,137
90,0.0,0.0,1.0,0.0,01-10-06,22:30,81
2206,0.0,0.0,1.0,0.0,23-10-06,23:30,35
1892,0.0,0.0,1.0,0.0,20-10-06,17:00,405
3831,1.0,0.0,0.0,0.0,09-10-06,21:45,42
2749,0.0,0.0,1.0,0.0,29-10-06,15:15,330
4041,1.0,0.0,0.0,0.0,12-10-06,2:15,4
7863,0.0,0.0,0.0,1.0,20-10-06,21:45,153
238,0.0,0.0,1.0,0.0,03-10-06,11:30,264
8400,0.0,0.0,0.0,1.0,26-10-06,12:00,252
1085,0.0,0.0,1.0,0.0,12-10-06,7:15,305
10303,0.0,1.0,0.0,0.0,16-10-06,7:45,214
1468,0.0,0.0,1.0,0.0,16-10-06,7:00,261
3046,1.0,0.0,0.0,0.0,01-10-06,17:30,136
7424,0.0,0.0,0.0,1.0,16-10-06,8:00,291
9739,0.0,1.0,0.0,0.0,10-10-06,10:45,140
10260,0.0,1.0,0.0,0.0,15-10-06,21:00,57
7195,0.0,0.0,0.0,1.0,13-10-06,22:45,125
4064,1.0,0.0,0.0,0.0,12-10-06,8:00,293
5090,1.0,0.0,0.0,0.0,23-10-06,0:30,7
2141,0.0,0.0,1.0,0.0,23-10-06,7:15,314
8439,0.0,0.0,0.0,1.0,26-10-06,21:45,180
5972,0.0,0.0,0.0,1.0,01-10-06,5:00,13
1376,0.0,0.0,1.0,0.0,15-10-06,8:00,90
10566,0.0,1.0,0.0,0.0,19-10-06,1:30,11
10861,0.0,1.0,0.0,0.0,22-10-06,3:15,16
6969,0.0,0.0,0.0,1.0,11-10-06,14:15,262
9092,0.0,1.0,0.0,0.0,02-10-06,17:00,289
7611,0.0,0.0,0.0,1.0,18-10-06,6:45,209
4831,1.0,0.0,0.0,0.0,20-10-06,7:45,341
7342,0.0,0.0,0.0,1.0,15-10-06,11:30,285
9551,0.0,1.0,0.0,0.0,08-10-06,11:45,211
5168,1.0,0.0,0.0,0.0,23-10-06,20:00,61
4608,1.0,0.0,0.0,0.0,18-10-06,0:00,22
9633,0.0,1.0,0.0,0.0,09-10-06,8:15,217
11244,0.0,1.0,0.0,0.0,26-10-06,3:00,5
2423,0.0,0.0,1.0,0.0,26-10-06,5:45,74
10369,0.0,1.0,0.0,0.0,17-10-06,0:15,4
1217,0.0,0.0,1.0,0.0,13-10-06,16:15,417
10340,0.0,1.0,0.0,0.0,16-10-06,17:00,256
6043,0.0,0.0,0.0,1.0,01-10-06,22:45,58
6638,0.0,0.0,0.0,1.0,08-10-06,3:30,16
10240,0.0,1.0,0.0,0.0,15-10-06,16:00,137
3501,1.0,0.0,0.0,0.0,06-10-06,11:15,120
2916,0.0,0.0,1.0,0.0,31-10-06,9:00,346
4853,1.0,0.0,0.0,0.0,20-10-06,13:15,143
2220,0.0,0.0,1.0,0.0,24-10-06,3:00,5
10423,0.0,1.0,0.0,0.0,17-10-06,13:45,166
9748,0.0,1.0,0.0,0.0,10-10-06,13:00,163
144,0.0,0.0,1.0,0.0,02-10-06,12:00,320
3777,1.0,0.0,0.0,0.0,09-10-06,8:15,252
9973,0.0,1.0,0.0,0.0,12-10-06,21:15,92
8663,0.0,0.0,0.0,1.0,29-10-06,5:45,16
8016,0.0,0.0,0.0,1.0,22-10-06,12:00,320
6078,0.0,0.0,0.0,1.0,02-10-06,7:30,329
7786,0.0,0.0,0.0,1.0,20-10-06,2:30,17
9814,0.0,1.0,0.0,0.0,11-10-06,5:30,14
597,0.0,0.0,1.0,0.0,07-10-06,5:15,31
486,0.0,0.0,1.0,0.0,06-10-06,1:30,21
4103,1.0,0.0,0.0,0.0,12-10-06,17:45,185
7827,0.0,0.0,0.0,1.0,20-10-06,12:45,278
2364,0.0,0.0,1.0,0.0,25-10-06,15:00,299
7117,0.0,0.0,0.0,1.0,13-10-06,3:15,5
10805,0.0,1.0,0.0,0.0,21-10-06,13:15,182
4001,1.0,0.0,0.0,0.0,11-10-06,16:15,145
11319,0.0,1.0,0.0,0.0,26-10-06,21:45,74
8313,0.0,0.0,0.0,1.0,25-10-06,14:15,306
10457,0.0,1.0,0.0,0.0,17-10-06,22:15,53
874,0.0,0.0,1.0,0.0,10-10-06,2:30,5
5333,1.0,0.0,0.0,0.0,25-10-06,13:15,151
10517,0.0,1.0,0.0,0.0,18-10-06,13:15,159
8309,0.0,0.0,0.0,1.0,25-10-06,13:15,263
9151,0.0,1.0,0.0,0.0,03-10-06,7:45,230
10176,0.0,1.0,0.0,0.0,15-10-06,0:00,66
6637,0.0,0.0,0.0,1.0,08-10-06,3:15,27
8311,0.0,0.0,0.0,1.0,25-10-06,13:45,284
5744,1.0,0.0,0.0,0.0,29-10-06,20:00,78
6225,0.0,0.0,0.0,1.0,03-10-06,20:15,148
8350,0.0,0.0,0.0,1.0,25-10-06,23:30,57
5786,1.0,0.0,0.0,0.0,30-10-06,6:30,149
5194,1.0,0.0,0.0,0.0,24-10-06,2:30,2
10911,0.0,1.0,0.0,0.0,22-10-06,15:45,157
221,0.0,0.0,1.0,0.0,03-10-06,7:15,307
6533,0.0,0.0,0.0,1.0,07-10-06,1:15,44
11634,0.0,1.0,0.0,0.0,30-10-06,4:30,5
159,0.0,0.0,1.0,0.0,02-10-06,15:45,301
9238,0.0,1.0,0.0,0.0,05-10-06,5:30,12
598,0.0,0.0,1.0,0.0,07-10-06,5:30,38
8827,0.0,0.0,0.0,1.0,30-10-06,22:45,67
11130,0.0,1.0,0.0,0.0,24-10-06,22:30,48
5178,1.0,0.0,0.0,0.0,23-10-06,22:30,38
10674,0.0,1.0,0.0,0.0,20-10-06,4:30,3
1180,0.0,0.0,1.0,0.0,13-10-06,7:00,262
4737,1.0,0.0,0.0,0.0,19-10-06,8:15,245
1785,0.0,0.0,1.0,0.0,19-10-06,14:15,291
6700,0.0,0.0,0.0,1.0,08-10-06,19:00,167
5901,1.0,0.0,0.0,0.0,31-10-06,11:15,143
10767,0.0,1.0,0.0,0.0,21-10-06,3:45,11
4309,1.0,0.0,0.0,0.0,14-10-06,21:15,62
5866,1.0,0.0,0.0,0.0,31-10-06,2:30,0
8340,0.0,0.0,0.0,1.0,25-10-06,21:00,139
10884,0.0,1.0,0.0,0.0,22-10-06,9:00,86
9468,0.0,1.0,0.0,0.0,07-10-06,15:00,162
2263,0.0,0.0,1.0,0.0,24-10-06,13:45,289
5782,1.0,0.0,0.0,0.0,30-10-06,5:30,25
10605,0.0,1.0,0.0,0.0,19-10-06,11:15,176
3730,1.0,0.0,0.0,0.0,08-10-06,20:30,49
5566,1.0,0.0,0.0,0.0,27-10-06,23:30,35
6426,0.0,0.0,0.0,1.0,05-10-06,22:30,92
2763,0.0,0.0,1.0,0.0,29-10-06,18:45,205
10561,0.0,1.0,0.0,0.0,19-10-06,0:15,21
4155,1.0,0.0,0.0,0.0,13-10-06,6:45,169
2157,0.0,0.0,1.0,0.0,23-10-06,11:15,257
11549,0.0,1.0,0.0,0.0,29-10-06,7:15,29
11072,0.0,1.0,0.0,0.0,24-10-06,8:00,246
4495,1.0,0.0,0.0,0.0,16-10-06,19:45,80
2584,0.0,0.0,1.0,0.0,27-10-06,22:00,119
1035,0.0,0.0,1.0,0.0,11-10-06,18:45,265
7814,0.0,0.0,0.0,1.0,20-10-06,9:30,236
2343,0.0,0.0,1.0,0.0,25-10-06,9:45,301
7283,0.0,0.0,0.0,1.0,14-10-06,20:45,110
9418,0.0,1.0,0.0,0.0,07-10-06,2:30,15
10032,0.0,1.0,0.0,0.0,13-10-06,12:00,155
3964,1.0,0.0,0.0,0.0,11-10-06,7:00,262
8376,0.0,0.0,0.0,1.0,26-10-06,6:00,75
6918,0.0,0.0,0.0,1.0,11-10-06,1:30,16
1775,0.0,0.0,1.0,0.0,19-10-06,11:45,289
9080,0.0,1.0,0.0,0.0,02-10-06,14:00,178
4134,1.0,0.0,0.0,0.0,13-10-06,1:30,6
6615,0.0,0.0,0.0,1.0,07-10-06,21:45,96
11612,0.0,1.0,0.0,0.0,29-10-06,23:00,31
11154,0.0,1.0,0.0,0.0,25-10-06,4:30,4
190,0.0,0.0,1.0,0.0,02-10-06,23:30,44
3269,1.0,0.0,0.0,0.0,04-10-06,1:15,2
6739,0.0,0.0,0.0,1.0,09-10-06,4:45,13
4647,1.0,0.0,0.0,0.0,18-10-06,9:45,172
6304,0.0,0.0,0.0,1.0,04-10-06,16:00,346
865,0.0,0.0,1.0,0.0,10-10-06,0:15,27
10564,0.0,1.0,0.0,0.0,19-10-06,1:00,6
11341,0.0,1.0,0.0,0.0,27-10-06,3:15,3
9178,0.0,1.0,0.0,0.0,03-10-06,14:30,183
5957,0.0,0.0,0.0,1.0,01-10-06,1:15,50
8461,0.0,0.0,0.0,1.0,27-10-06,3:15,10
11211,0.0,1.0,0.0,0.0,25-10-06,18:45,271
2004,0.0,0.0,1.0,0.0,21-10-06,21:00,138
6042,0.0,0.0,0.0,1.0,01-10-06,22:30,55
11036,0.0,1.0,0.0,0.0,23-10-06,23:00,36
2617,0.0,0.0,1.0,0.0,28-10-06,6:15,69
382,0.0,0.0,1.0,0.0,04-10-06,23:30,52
6678,0.0,0.0,0.0,1.0,08-10-06,13:30,305
9056,0.0,1.0,0.0,0.0,02-10-06,8:00,273
2007,0.0,0.0,1.0,0.0,21-10-06,21:45,117
1201,0.0,0.0,1.0,0.0,13-10-06,12:15,297
9043,0.0,1.0,0.0,0.0,02-10-06,4:45,3
6113,0.0,0.0,0.0,1.0,02-10-06,16:15,431
7223,0.0,0.0,0.0,1.0,14-10-06,5:45,33
8783,0.0,0.0,0.0,1.0,30-10-06,11:45,224
3992,1.0,0.0,0.0,0.0,11-10-06,14:00,129
4974,1.0,0.0,0.0,0.0,21-10-06,19:30,100
2828,0.0,0.0,1.0,0.0,30-10-06,11:00,271
3223,1.0,0.0,0.0,0.0,03-10-06,13:45,112
8174,0.0,0.0,0.0,1.0,24-10-06,3:30,3
406,0.0,0.0,1.0,0.0,05-10-06,5:30,58
3951,1.0,0.0,0.0,0.0,11-10-06,3:45,2
8710,0.0,0.0,0.0,1.0,29-10-06,17:30,403
8085,0.0,0.0,0.0,1.0,23-10-06,5:15,21
10363,0.0,1.0,0.0,0.0,16-10-06,22:45,42
4674,1.0,0.0,0.0,0.0,18-10-06,16:30,162
5065,1.0,0.0,0.0,0.0,22-10-06,18:15,137
6022,0.0,0.0,0.0,1.0,01-10-06,17:30,333
8303,0.0,0.0,0.0,1.0,25-10-06,11:45,269
4905,1.0,0.0,0.0,0.0,21-10-06,2:15,4
6768,0.0,0.0,0.0,1.0,09-10-06,12:00,257
3771,1.0,0.0,0.0,0.0,09-10-06,6:45,191
7829,0.0,0.0,0.0,1.0,20-10-06,13:15,323
3840,1.0,0.0,0.0,0.0,10-10-06,0:00,8
9251,0.0,1.0,0.0,0.0,05-10-06,8:45,144
7439,0.0,0.0,0.0,1.0,16-10-06,11:45,202
8099,0.0,0.0,0.0,1.0,23-10-06,8:45,287
9704,0.0,1.0,0.0,0.0,10-10-06,2:00,2
7806,0.0,0.0,0.0,1.0,20-10-06,7:30,294
7171,0.0,0.0,0.0,1.0,13-10-06,16:45,389
733,0.0,0.0,1.0,0.0,08-10-06,15:15,297
10865,0.0,1.0,0.0,0.0,22-10-06,4:15,8
7721,0.0,0.0,0.0,1.0,19-10-06,10:15,201
845,0.0,0.0,1.0,0.0,09-10-06,19:15,201
5167,1.0,0.0,0.0,0.0,23-10-06,19:45,84
9318,0.0,1.0,0.0,0.0,06-10-06,1:30,14
5925,1.0,0.0,0.0,0.0,31-10-06,17:15,173
578,0.0,0.0,1.0,0.0,07-10-06,0:30,57
3696,1.0,0.0,0.0,0.0,08-10-06,12:00,125
9996,0.0,1.0,0.0,0.0,13-10-06,3:00,3
2865,0.0,0.0,1.0,0.0,30-10-06,20:15,149
7291,0.0,0.0,0.0,1.0,14-10-06,22:45,128
3411,1.0,0.0,0.0,0.0,05-10-06,12:45,104
6106,0.0,0.0,0.0,1.0,02-10-06,14:30,258
7604,0.0,0.0,0.0,1.0,18-10-06,5:00,10
10852,0.0,1.0,0.0,0.0,22-10-06,1:00,32
9186,0.0,1.0,0.0,0.0,03-10-06,16:30,288
7293,0.0,0.0,0.0,1.0,14-10-06,23:15,121
7603,0.0,0.0,0.0,1.0,18-10-06,4:45,15
10737,0.0,1.0,0.0,0.0,20-10-06,20:15,88
2778,0.0,0.0,1.0,0.0,29-10-06,22:30,82
6321,0.0,0.0,0.0,1.0,04-10-06,20:15,170
4410,1.0,0.0,0.0,0.0,15-10-06,22:30,28
6748,0.0,0.0,0.0,1.0,09-10-06,7:00,208
3814,1.0,0.0,0.0,0.0,09-10-06,17:30,193
2265,0.0,0.0,1.0,0.0,24-10-06,14:15,258
4107,1.0,0.0,0.0,0.0,12-10-06,18:45,137
3705,1.0,0.0,0.0,0.0,08-10-06,14:15,109
335,0.0,0.0,1.0,0.0,04-10-06,11:45,272
8438,0.0,0.0,0.0,1.0,26-10-06,21:30,228
9938,0.0,1.0,0.0,0.0,12-10-06,12:30,167
8252,0.0,0.0,0.0,1.0,24-10-06,23:00,82
8525,0.0,0.0,0.0,1.0,27-10-06,19:15,315
2359,0.0,0.0,1.0,0.0,25-10-06,13:45,284
6264,0.0,0.0,0.0,1.0,04-10-06,6:00,73
9681,0.0,1.0,0.0,0.0,09-10-06,20:15,94
3857,1.0,0.0,0.0,0.0,10-10-06,4:15,3
5644,1.0,0.0,0.0,0.0,28-10-06,19:00,133
5790,1.0,0.0,0.0,0.0,30-10-06,7:30,339
9474,0.0,1.0,0.0,0.0,07-10-06,16:30,163
6046,0.0,0.0,0.0,1.0,01-10-06,23:30,41
10982,0.0,1.0,0.0,0.0,23-10-06,9:30,159
1259,0.0,0.0,1.0,0.0,14-10-06,2:45,18
1238,0.0,0.0,1.0,0.0,13-10-06,21:30,119
10890,0.0,1.0,0.0,0.0,22-10-06,10:30,140
1861,0.0,0.0,1.0,0.0,20-10-06,9:15,346
6141,0.0,0.0,0.0,1.0,02-10-06,23:15,58
4236,1.0,0.0,0.0,0.0,14-10-06,3:00,6
9300,0.0,1.0,0.0,0.0,05-10-06,21:00,106
5136,1.0,0.0,0.0,0.0,23-10-06,12:00,139
10341,0.0,1.0,0.0,0.0,16-10-06,17:15,325
4840,1.0,0.0,0.0,0.0,20-10-06,10:00,149
4448,1.0,0.0,0.0,0.0,16-10-06,8:00,344
4581,1.0,0.0,0.0,0.0,17-10-06,17:15,175
6474,0.0,0.0,0.0,1.0,06-10-06,10:30,264
5489,1.0,0.0,0.0,0.0,27-10-06,4:15,1
5031,1.0,0.0,0.0,0.0,22-10-06,9:45,143
7345,0.0,0.0,0.0,1.0,15-10-06,12:15,329
4771,1.0,0.0,0.0,0.0,19-10-06,16:45,173
10206,0.0,1.0,0.0,0.0,15-10-06,7:30,38
4732,1.0,0.0,0.0,0.0,19-10-06,7:00,245
620,0.0,0.0,1.0,0.0,07-10-06,11:00,350
7912,0.0,0.0,0.0,1.0,21-10-06,10:00,225
9170,0.0,1.0,0.0,0.0,03-10-06,12:30,151
8872,0.0,0.0,0.0,1.0,31-10-06,10:00,222
1852,0.0,0.0,1.0,0.0,20-10-06,7:00,238
7511,0.0,0.0,0.0,1.0,17-10-06,5:45,48
4639,1.0,0.0,0.0,0.0,18-10-06,7:45,351
9384,0.0,1.0,0.0,0.0,06-10-06,18:00,366
1088,0.0,0.0,1.0,0.0,12-10-06,8:00,400
10467,0.0,1.0,0.0,0.0,18-10-06,0:45,14
3294,1.0,0.0,0.0,0.0,04-10-06,7:30,326
9905,0.0,1.0,0.0,0.0,12-10-06,4:15,12
7331,0.0,0.0,0.0,1.0,15-10-06,8:45,106
9811,0.0,1.0,0.0,0.0,11-10-06,4:45,6
4873,1.0,0.0,0.0,0.0,20-10-06,18:15,179
9283,0.0,1.0,0.0,0.0,05-10-06,16:45,325
1656,0.0,0.0,1.0,0.0,18-10-06,6:00,93
4629,1.0,0.0,0.0,0.0,18-10-06,5:15,21
6556,0.0,0.0,0.0,1.0,07-10-06,7:00,59
6884,0.0,0.0,0.0,1.0,10-10-06,17:00,422
9355,0.0,1.0,0.0,0.0,06-10-06,10:45,138
7924,0.0,0.0,0.0,1.0,21-10-06,13:00,314
9242,0.0,1.0,0.0,0.0,05-10-06,6:30,52
10682,0.0,1.0,0.0,0.0,20-10-06,6:30,53
3320,1.0,0.0,0.0,0.0,04-10-06,14:00,109
5759,1.0,0.0,0.0,0.0,29-10-06,23:45,12
8362,0.0,0.0,0.0,1.0,26-10-06,2:30,7
10272,0.0,1.0,0.0,0.0,16-10-06,0:00,18
4171,1.0,0.0,0.0,0.0,13-10-06,10:45,118
7693,0.0,0.0,0.0,1.0,19-10-06,3:15,8
2466,0.0,0.0,1.0,0.0,26-10-06,16:30,355
6934,0.0,0.0,0.0,1.0,11-10-06,5:30,32
982,0.0,0.0,1.0,0.0,11-10-06,5:30,66
4066,1.0,0.0,0.0,0.0,12-10-06,8:30,245
7066,0.0,0.0,0.0,1.0,12-10-06,14:30,326
10558,0.0,1.0,0.0,0.0,18-10-06,23:30,38
3156,1.0,0.0,0.0,0.0,02-10-06,21:00,72
48,0.0,0.0,1.0,0.0,01-10-06,12:00,315
5428,1.0,0.0,0.0,0.0,26-10-06,13:00,133
11652,0.0,1.0,0.0,0.0,30-10-06,9:00,142
294,0.0,0.0,1.0,0.0,04-10-06,1:30,14
5857,1.0,0.0,0.0,0.0,31-10-06,0:15,5
8991,0.0,1.0,0.0,0.0,01-10-06,15:45,142
10211,0.0,1.0,0.0,0.0,15-10-06,8:45,103
655,0.0,0.0,1.0,0.0,07-10-06,19:45,179
4484,1.0,0.0,0.0,0.0,16-10-06,17:00,147
3761,1.0,0.0,0.0,0.0,09-10-06,4:15,8
10498,0.0,1.0,0.0,0.0,18-10-06,8:30,234
9260,0.0,1.0,0.0,0.0,05-10-06,11:00,152
10617,0.0,1.0,0.0,0.0,19-10-06,14:15,148
8594,0.0,0.0,0.0,1.0,28-10-06,12:30,337
5997,0.0,0.0,0.0,1.0,01-10-06,11:15,218
11267,0.0,1.0,0.0,0.0,26-10-06,8:45,219
6039,0.0,0.0,0.0,1.0,01-10-06,21:45,117
8193,0.0,0.0,0.0,1.0,24-10-06,8:15,334
1662,0.0,0.0,1.0,0.0,18-10-06,7:30,371
233,0.0,0.0,1.0,0.0,03-10-06,10:15,289
5164,1.0,0.0,0.0,0.0,23-10-06,19:00,106
50,0.0,0.0,1.0,0.0,01-10-06,12:30,308
1597,0.0,0.0,1.0,0.0,17-10-06,15:15,301
